x,y,z
86.400002,-47.700001,-48.299999
88.349998,-47.250000,-47.250000
89.849998,-46.950001,-46.349998
90.449997,-46.650002,-47.549999
90.900002,-45.599998,-46.500000
90.900002,-45.599998,-46.500000
90.900002,-46.200001,-47.700001
90.900002,-46.200001,-47.700001
91.949997,-47.250000,-47.250000
91.800003,-45.299999,-47.400002
90.599998,-45.900002,-47.400002
90.599998,-45.000000,-47.700001
90.599998,-45.000000,-47.700001
92.099998,-45.299999,-46.500000
92.099998,-45.299999,-46.500000
93.300003,-44.400002,-47.099998
91.050003,-45.450001,-46.950001
91.050003,-45.450001,-46.950001
93.150002,-44.549999,-46.650002
94.050003,-43.950001,-46.349998
94.650002,-43.349998,-46.650002
94.650002,-43.950001,-46.349998
94.650002,-43.950001,-46.349998
96.150002,-43.950001,-46.349998
95.550003,-43.950001,-46.650002
95.550003,-43.950001,-46.650002
97.800003,-42.599998,-45.599998
97.800003,-42.599998,-45.599998
97.800003,-42.599998,-45.599998
97.800003,-42.000000,-47.099998
97.800003,-42.000000,-47.099998
99.000000,-41.099998,-46.799999
100.949997,-40.650002,-46.650002
102.150002,-39.750000,-46.049999
101.250000,-39.450001,-45.750000
101.250000,-39.450001,-45.750000
102.150002,-38.250000,-46.349998
102.150002,-38.250000,-46.349998
102.150002,-38.250000,-46.349998
102.900002,-38.099998,-46.200001
102.750000,-37.650002,-45.750000
104.699997,-37.500000,-46.200001
103.949997,-36.150002,-46.650002
103.949997,-36.150002,-46.650002
104.550003,-35.250000,-46.349998
104.550003,-35.250000,-46.349998
105.300003,-33.299999,-47.099998
107.400002,-33.599998,-46.200001
107.400002,-33.599998,-46.200001
107.699997,-31.200001,-45.599998
106.650002,-31.049999,-46.650002
106.650002,-31.049999,-46.650002
107.550003,-29.250000,-47.250000
107.849998,-28.350000,-46.650002
108.750000,-27.150000,-46.650002
109.650002,-27.150000,-46.950001
107.699997,-26.700001,-47.400002
108.599998,-24.000000,-47.099998
108.599998,-24.000000,-47.099998
108.599998,-24.000000,-47.099998
110.099998,-21.900000,-46.799999
110.099998,-21.900000,-46.799999
109.800003,-20.400000,-46.799999
109.949997,-19.650000,-46.950001
111.300003,-18.600000,-46.799999
109.500000,-18.900000,-45.599998
109.349998,-16.650000,-46.650002
110.099998,-15.900000,-45.000000
110.099998,-15.900000,-45.000000
109.949997,-15.150000,-45.450001
110.400002,-14.100000,-46.200001
109.650002,-11.850000,-46.950001
109.949997,-11.850000,-46.049999
109.949997,-11.850000,-46.049999
108.599998,-10.500000,-46.200001
109.800003,-10.500000,-45.599998
108.900002,-8.400000,-45.900002
108.750000,-8.550000,-45.150002
108.750000,-8.550000,-45.150002
108.300003,-7.800000,-44.700001
108.900002,-6.900000,-45.599998
107.699997,-5.100000,-45.900002
107.699997,-5.100000,-45.900002
107.550003,-5.250000,-45.750000
107.099998,-3.000000,-45.900002
107.099998,-3.000000,-45.299999
107.099998,-1.800000,-45.900002
107.099998,-1.800000,-45.900002
106.050003,-1.050000,-46.049999
106.800003,0.000000,-45.299999
107.250000,1.050000,-45.450001
104.550003,1.050000,-44.250000
105.000000,1.500000,-44.099998
106.050003,2.250000,-45.450001
104.550003,2.250000,-44.250000
104.550003,2.250000,-44.250000
104.250000,2.850000,-44.849998
104.250000,2.850000,-44.849998
104.250000,2.850000,-44.849998
104.250000,5.250000,-44.849998
104.099998,4.500000,-42.900002
104.099998,4.500000,-42.900002
104.099998,4.500000,-42.900002
102.300003,7.800000,-45.000000
102.300003,7.800000,-45.000000
102.150002,7.050000,-45.450001
100.800003,9.000000,-44.700001
100.349998,10.650000,-44.549999
100.349998,10.650000,-44.549999
100.349998,10.650000,-44.549999
98.550003,10.950000,-43.950001
98.250000,12.750000,-45.450001
96.900002,13.200000,-44.400002
96.900002,13.200000,-44.400002
96.900002,13.200000,-44.400002
93.750000,14.850000,-44.849998
92.699997,17.700001,-44.099998
92.250000,18.750000,-45.750000
91.650002,18.450001,-44.849998
91.650002,18.450001,-44.849998
91.650002,18.450001,-44.849998
91.650002,18.450001,-44.849998
88.650002,18.150000,-46.049999
88.500000,20.400000,-44.700001
88.199997,20.700001,-43.799999
88.199997,20.700001,-43.799999
88.199997,20.700001,-43.799999
88.199997,20.700001,-43.799999
86.099998,21.900000,-44.700001
84.449997,21.750000,-45.450001
83.849998,22.950001,-44.849998
83.849998,22.950001,-44.849998
83.849998,22.950001,-44.849998
83.849998,22.950001,-44.849998
81.000000,21.600000,-43.799999
82.199997,21.600000,-45.299999
80.699997,21.900000,-45.000000
81.300003,22.200001,-43.799999
81.300003,22.200001,-43.799999
81.300003,22.200001,-43.799999
77.550003,22.950001,-43.950001
77.400002,22.799999,-43.799999
75.150002,21.750000,-46.049999
75.150002,21.750000,-46.049999
75.150002,21.750000,-46.049999
75.150002,21.750000,-46.049999
72.449997,22.650000,-45.150002
71.550003,21.450001,-44.849998
72.750000,22.650000,-43.950001
70.050003,21.150000,-45.150002
70.050003,21.150000,-45.150002
70.050003,21.150000,-45.150002
70.050003,21.150000,-45.150002
70.050003,21.150000,-45.150002
67.349998,22.650000,-45.450001
69.000000,22.500000,-45.299999
68.099998,21.600000,-45.299999
67.500000,20.100000,-45.299999
67.500000,20.100000,-45.299999
67.500000,20.100000,-45.299999
67.500000,20.100000,-45.299999
67.500000,22.500000,-44.700001
66.750000,22.049999,-44.849998
67.500000,21.299999,-45.000000
66.300003,21.900000,-44.700001
67.050003,21.750000,-44.849998
67.050003,21.750000,-44.849998
67.050003,21.750000,-44.849998
67.050003,21.750000,-44.849998
69.300003,23.400000,-44.700001
68.550003,21.150000,-44.849998
68.699997,22.500000,-42.900002
69.750000,22.650000,-44.549999
68.849998,22.350000,-44.250000
68.849998,22.350000,-44.250000
68.849998,22.350000,-44.250000
68.849998,22.350000,-44.250000
65.400002,20.400000,-43.799999
64.050003,21.299999,-43.200001
63.450001,20.549999,-45.150002
62.250000,20.549999,-45.150002
61.049999,21.450001,-43.950001
60.299999,19.200001,-43.500000
60.299999,19.200001,-43.500000
60.299999,19.200001,-43.500000
60.299999,19.200001,-43.500000
58.200001,16.799999,-43.200001
57.750000,16.950001,-42.750000
56.250000,18.150000,-43.049999
55.799999,17.100000,-43.500000
55.799999,17.100000,-43.500000
55.799999,17.100000,-43.500000
55.799999,17.100000,-43.500000
55.799999,17.100000,-43.500000
55.799999,17.100000,-43.500000
54.900002,15.000000,-44.099998
54.150002,13.950000,-44.250000
53.250000,14.550000,-43.950001
54.750000,10.950000,-43.650002
54.000000,13.500000,-42.599998
54.000000,13.500000,-42.599998
54.000000,13.500000,-42.599998
54.000000,13.500000,-42.599998
52.349998,10.650000,-43.349998
52.049999,11.850000,-44.250000
52.049999,11.250000,-43.049999
52.650002,12.450000,-43.650002
52.650002,12.450000,-43.650002
52.650002,12.450000,-43.650002
52.650002,12.450000,-43.650002
52.200001,9.600000,-42.299999
52.650002,11.250000,-44.250000
51.299999,10.500000,-43.200001
52.799999,10.500000,-43.799999
51.150002,11.250000,-42.750000
51.150002,11.250000,-42.750000
51.150002,11.250000,-42.750000
51.150002,11.250000,-42.750000
51.150002,11.250000,-42.750000
51.000000,9.000000,-44.099998
50.549999,8.850000,-42.450001
51.150002,8.250000,-41.849998
49.799999,8.400000,-44.099998
50.099998,7.800000,-43.200001
50.099998,7.800000,-43.200001
50.099998,7.800000,-43.200001
50.099998,7.800000,-43.200001
48.900002,5.700000,-42.900002
48.150002,4.950000,-43.349998
49.200001,3.600000,-42.000000
48.000000,3.300000,-42.900002
48.599998,4.800000,-42.000000
48.599998,4.800000,-42.000000
48.599998,4.800000,-42.000000
48.599998,4.800000,-42.000000
48.599998,4.800000,-42.000000
47.099998,3.300000,-42.599998
46.500000,2.400000,-42.900002
48.450001,3.750000,-42.150002
47.099998,3.600000,-42.599998
47.099998,3.600000,-42.599998
47.099998,3.600000,-42.599998
47.099998,3.600000,-42.599998
48.000000,4.500000,-43.200001
46.200001,3.000000,-42.000000
46.799999,3.000000,-42.900002
47.099998,3.000000,-42.000000
47.099998,3.000000,-42.000000
47.099998,3.000000,-42.000000
47.099998,3.000000,-42.000000
48.000000,2.700000,-42.599998
47.849998,2.850000,-42.750000
47.549999,3.450000,-41.549999
46.500000,2.400000,-43.200001
46.500000,2.400000,-43.200001
46.500000,2.400000,-43.200001
46.500000,2.400000,-43.200001
47.400002,2.700000,-44.099998
46.500000,1.800000,-43.799999
47.549999,2.250000,-43.650002
47.549999,2.250000,-43.650002
47.549999,2.250000,-43.650002
47.549999,2.250000,-43.650002
47.549999,1.950000,-42.450001
47.549999,0.750000,-44.250000
45.900002,-2.400000,-43.200001
48.000000,-1.200000,-43.799999
48.000000,-1.200000,-43.799999
48.000000,-1.200000,-43.799999
48.000000,-1.200000,-43.799999
45.900002,-5.400000,-43.200001
46.650002,-5.550000,-43.049999
47.250000,-7.050000,-43.650002
47.549999,-6.750000,-43.950001
47.549999,-9.150000,-43.650002
47.549999,-9.150000,-43.650002
47.549999,-9.150000,-43.650002
47.549999,-9.150000,-43.650002
46.950001,-10.050000,-44.250000
46.799999,-10.500000,-44.700001
47.099998,-9.600000,-43.500000
47.549999,-10.050000,-44.250000
47.250000,-11.850000,-43.650002
47.250000,-11.850000,-43.650002
47.250000,-11.850000,-43.650002
47.250000,-11.850000,-43.650002
47.250000,-11.850000,-43.650002
47.250000,-11.850000,-43.650002
47.700001,-16.200001,-42.599998
48.450001,-16.650000,-43.049999
47.549999,-16.650000,-43.950001
48.450001,-19.350000,-44.849998
49.650002,-19.049999,-43.950001
47.700001,-19.200001,-42.900002
49.200001,-19.799999,-43.799999
49.200001,-19.799999,-43.799999
49.200001,-19.799999,-43.799999
49.200001,-19.799999,-43.799999
49.200001,-19.799999,-43.799999
49.200001,-19.799999,-43.799999
49.200001,-19.799999,-43.799999
49.650002,-21.150000,-44.549999
50.250000,-20.850000,-43.650002
48.599998,-20.400000,-44.099998
49.799999,-21.299999,-43.799999
50.400002,-21.600000,-44.099998
49.650002,-20.850000,-43.049999
48.299999,-21.299999,-42.299999
49.049999,-21.150000,-43.349998
49.349998,-21.150000,-43.049999
50.400002,-20.700001,-43.500000
49.650002,-21.150000,-44.250000
49.650002,-21.150000,-44.250000
49.650002,-21.150000,-44.250000
49.650002,-21.150000,-44.250000
49.500000,-21.600000,-43.500000
49.349998,-21.450001,-44.250000
48.900002,-20.700001,-43.799999
48.900002,-20.700001,-43.799999
49.200001,-18.299999,-44.400002
49.650002,-20.850000,-44.250000
49.650002,-20.850000,-44.250000
49.650002,-20.850000,-44.250000
49.349998,-21.150000,-44.250000
49.799999,-21.000000,-44.700001
49.950001,-20.250000,-43.650002
49.650002,-19.950001,-45.450001
49.650002,-19.950001,-45.450001
48.750000,-20.250000,-45.150002
48.150002,-20.250000,-46.650002
48.150002,-20.250000,-46.650002
45.900002,-19.500000,-47.400002
46.200001,-19.200001,-48.299999
46.200001,-19.200001,-48.299999
45.750000,-19.650000,-50.849998
43.950001,-19.650000,-51.750000
45.150002,-18.150000,-52.950001
45.150002,-18.150000,-52.950001
43.200001,-17.100000,-54.299999
42.000000,-17.400000,-55.500000
42.000000,-17.100000,-57.900002
42.000000,-17.100000,-57.900002
42.000000,-17.100000,-57.900002
42.000000,-17.100000,-57.900002
37.200001,-16.500000,-65.099998
37.650002,-15.450000,-66.449997
36.900002,-15.300000,-69.000000
36.900002,-15.300000,-69.000000
36.900002,-15.300000,-69.000000
34.049999,-14.250000,-76.349998
34.349998,-13.650000,-77.550003
34.799999,-12.000000,-80.400002
34.799999,-12.000000,-80.400002
34.799999,-12.000000,-80.400002
35.250000,-13.650000,-86.250000
34.200001,-12.900000,-85.500000
34.200001,-12.000000,-87.900002
34.200001,-12.000000,-87.900002
34.200001,-12.000000,-87.900002
34.799999,-10.500000,-88.199997
34.500000,-10.200000,-89.699997
35.849998,-8.250000,-90.750000
35.849998,-8.250000,-90.750000
35.849998,-8.250000,-90.750000
34.799999,-7.500000,-96.300003
34.200001,-7.200000,-96.300003
34.650002,-7.350000,-98.849998
34.650002,-7.350000,-98.849998
34.650002,-7.350000,-98.849998
37.049999,-6.450000,-104.250000
36.000000,-6.300000,-105.000000
36.599998,-5.400000,-108.300003
36.599998,-5.400000,-108.300003
36.599998,-5.400000,-108.300003
39.000000,-4.500000,-110.400002
39.000000,-3.900000,-110.699997
39.299999,-2.400000,-111.000000
39.299999,-2.400000,-111.000000
38.400002,-2.400000,-112.500000
40.049999,-2.250000,-112.949997
38.700001,-2.100000,-112.199997
38.700001,-2.100000,-112.199997
41.400002,-1.800000,-114.000000
40.349998,-1.050000,-114.150002
39.750000,-1.950000,-114.449997
39.750000,-1.950000,-114.449997
40.500000,-1.800000,-117.599998
42.450001,-0.450000,-118.050003
42.450001,-0.450000,-118.050003
40.799999,0.000000,-119.699997
40.799999,0.000000,-119.699997
43.349998,0.000000,-119.699997
43.349998,-0.450000,-121.349998
43.950001,0.150000,-122.849998
44.099998,0.900000,-123.599998
45.000000,0.600000,-125.099998
45.000000,0.600000,-125.099998
45.000000,0.300000,-125.099998
44.700001,1.800000,-126.599998
45.599998,1.500000,-126.599998
47.099998,1.800000,-129.000000
48.299999,1.500000,-129.899994
48.299999,1.500000,-129.899994
48.299999,1.500000,-129.899994
52.650002,2.250000,-133.350006
55.500000,1.500000,-136.500000
55.500000,1.500000,-136.500000
58.349998,1.650000,-137.550003
61.650002,1.650000,-138.750000
61.650002,1.650000,-138.750000
61.650002,1.650000,-138.750000
61.650002,1.650000,-138.750000
67.800003,1.200000,-140.100006
67.800003,1.200000,-140.100006
67.800003,1.200000,-140.100006
72.900002,1.200000,-141.000000
74.849998,0.750000,-140.850006
76.949997,2.250000,-139.949997
76.949997,2.250000,-139.949997
76.949997,2.250000,-139.949997
84.599998,-1.200000,-139.199997
85.349998,-2.250000,-136.350006
88.949997,-2.850000,-136.649994
88.949997,-2.850000,-136.649994
88.949997,-2.850000,-136.649994
94.349998,-5.250000,-133.649994
95.699997,-6.600000,-131.399994
96.900002,-7.200000,-130.500000
98.250000,-6.450000,-129.449997
99.900002,-7.800000,-127.500000
99.900002,-7.800000,-127.500000
99.900002,-7.800000,-127.500000
103.500000,-11.400000,-123.000000
105.750000,-10.950000,-120.750000
105.750000,-10.950000,-120.750000
105.750000,-10.950000,-120.750000
108.150002,-13.650000,-114.449997
110.250000,-13.950000,-112.349998
110.250000,-13.950000,-112.349998
110.699997,-17.100000,-107.699997
111.599998,-15.900000,-105.000000
112.050003,-16.350000,-106.650002
110.849998,-16.950001,-104.849998
110.849998,-16.950001,-104.849998
110.849998,-16.950001,-104.849998
112.349998,-16.650000,-100.650002
112.650002,-18.150000,-96.150002
115.500000,-18.000000,-93.900002
115.500000,-18.000000,-93.900002
115.500000,-18.000000,-93.900002
114.900002,-20.700001,-90.300003
113.099998,-21.000000,-88.800003
114.900002,-21.000000,-87.900002
114.900002,-21.000000,-87.900002
113.400002,-23.700001,-83.099998
114.000000,-22.500000,-81.599998
113.699997,-24.299999,-79.800003
113.699997,-24.299999,-79.800003
113.699997,-24.299999,-79.800003
113.699997,-24.299999,-79.800003
111.750000,-27.150000,-72.750000
112.199997,-28.799999,-71.099998
112.199997,-28.799999,-71.099998
112.199997,-28.799999,-71.099998
109.800003,-28.500000,-66.599998
110.400002,-28.200001,-66.599998
109.050003,-28.650000,-64.349998
109.050003,-28.650000,-64.650002
109.050003,-28.650000,-64.650002
109.050003,-28.650000,-64.650002
107.699997,-32.400002,-58.799999
105.300003,-31.500000,-59.099998
106.800003,-31.799999,-57.900002
106.800003,-31.799999,-57.900002
106.800003,-31.799999,-57.900002
104.849998,-33.150002,-55.049999
104.250000,-32.549999,-55.950001
103.949997,-34.349998,-53.250000
103.949997,-34.349998,-53.250000
103.949997,-34.349998,-53.250000
103.050003,-34.349998,-52.950001
102.300003,-35.400002,-52.200001
103.500000,-34.500000,-52.799999
103.500000,-34.500000,-52.799999
101.699997,-34.200001,-51.000000
101.699997,-34.200001,-52.500000
103.949997,-35.250000,-50.549999
103.949997,-35.250000,-50.549999
101.699997,-34.200001,-51.000000
102.000000,-34.500000,-50.400002
101.849998,-34.650002,-48.750000
101.849998,-34.650002,-48.750000
101.849998,-34.650002,-48.750000
100.800003,-34.500000,-48.599998
100.949997,-32.250000,-49.650002
100.800003,-32.400002,-48.000000
100.800003,-32.400002,-48.000000
100.800003,-32.400002,-48.000000
100.500000,-31.799999,-46.500000
100.650002,-33.150002,-48.450001
100.199997,-31.500000,-47.400002
100.050003,-32.549999,-47.549999
100.050003,-32.549999,-47.549999
100.050003,-32.549999,-47.549999
98.699997,-32.099998,-44.400002
97.650002,-32.849998,-43.349998
97.650002,-32.849998,-43.349998
97.500000,-32.700001,-45.000000
95.849998,-33.150002,-42.750000
96.000000,-32.700001,-43.200001
96.000000,-32.700001,-43.200001
96.000000,-32.700001,-43.200001
95.250000,-33.450001,-42.750000
93.449997,-34.349998,-43.049999
94.800003,-33.000000,-41.400002
94.800003,-33.000000,-41.400002
94.800003,-33.000000,-41.400002
93.300003,-32.700001,-41.700001
93.599998,-33.599998,-41.400002
93.449997,-33.750000,-41.549999
93.449997,-33.750000,-41.549999
93.449997,-33.750000,-41.549999
93.449997,-33.750000,-41.549999
91.800003,-33.900002,-40.799999
91.500000,-33.900002,-41.099998
91.800003,-32.700001,-41.099998
91.800003,-32.700001,-41.099998
91.800003,-32.700001,-41.099998
91.349998,-33.450001,-41.250000
91.050003,-32.549999,-41.250000
90.449997,-31.950001,-40.950001
90.150002,-32.549999,-40.650002
90.150002,-32.549999,-40.650002
90.150002,-32.549999,-40.650002
90.449997,-33.450001,-39.450001
88.500000,-33.299999,-39.900002
87.900002,-33.000000,-39.000000
87.900002,-33.000000,-39.000000
87.900002,-33.000000,-39.000000
85.949997,-31.950001,-38.849998
87.300003,-32.400002,-39.599998
85.949997,-33.750000,-39.450001
85.500000,-33.299999,-39.299999
85.500000,-33.299999,-39.299999
81.599998,-34.200001,-40.200001
81.599998,-35.099998,-38.400002
81.599998,-35.099998,-38.400002
76.650002,-35.849998,-37.650002
76.949997,-34.650002,-38.250000
74.250000,-34.950001,-38.549999
72.449997,-34.049999,-37.049999
72.449997,-34.049999,-37.049999
68.250000,-34.650002,-39.750000
68.250000,-34.650002,-39.750000
68.250000,-34.650002,-39.750000
63.299999,-30.600000,-42.000000
63.299999,-30.600000,-42.000000
59.400002,-28.200001,-41.700001
58.049999,-27.750000,-42.750000
56.849998,-27.150000,-44.250000
56.849998,-27.150000,-44.250000
54.900002,-25.799999,-44.400002
54.599998,-23.700001,-44.700001
54.599998,-23.700001,-44.700001
53.849998,-21.150000,-47.250000
53.099998,-23.400000,-45.599998
53.099998,-23.400000,-45.599998
50.700001,-22.200001,-48.299999
48.900002,-21.900000,-49.500000
48.900002,-21.000000,-51.000000
45.599998,-19.200001,-53.700001
44.849998,-18.750000,-55.049999
44.849998,-18.750000,-55.049999
42.900002,-17.700001,-61.799999
41.400002,-16.200001,-62.099998
40.349998,-15.450000,-65.849998
40.349998,-15.450000,-65.849998
38.400002,-12.300000,-71.099998
38.849998,-10.950000,-74.250000
38.849998,-10.950000,-74.250000
37.049999,-8.550000,-85.050003
35.549999,-7.050000,-88.050003
37.049999,-4.050000,-96.750000
37.349998,-4.050000,-99.150002
37.349998,-4.050000,-99.150002
41.400002,0.000000,-109.800003
41.400002,0.000000,-109.800003
41.400002,0.000000,-109.800003
45.000000,4.500000,-116.099998
46.799999,3.000000,-120.000000
46.799999,3.000000,-120.000000
53.250000,6.750000,-125.849998
53.250000,6.750000,-125.849998
56.250000,7.950000,-129.149994
56.849998,8.550000,-129.750000
59.700001,9.600000,-130.800003
63.150002,9.450000,-131.550003
63.150002,9.450000,-131.550003
63.150002,9.450000,-131.550003
67.349998,10.650000,-134.550003
67.349998,10.650000,-134.550003
67.349998,10.650000,-134.550003
71.699997,11.400000,-134.399994
72.750000,12.450000,-136.949997
72.750000,12.450000,-136.949997
75.300003,12.300000,-135.000000
75.900002,12.000000,-136.199997
75.900002,12.000000,-136.199997
75.900002,12.000000,-136.199997
81.900002,12.900000,-136.800003
82.800003,11.400000,-136.500000
82.800003,11.400000,-136.500000
85.800003,11.100000,-136.199997
88.500000,9.600000,-134.399994
90.150002,8.850000,-135.149994
90.150002,8.850000,-135.149994
90.150002,8.850000,-135.149994
93.150002,6.750000,-133.050003
94.500000,6.000000,-132.600006
95.099998,6.000000,-132.600006
95.099998,6.000000,-132.600006
95.099998,6.000000,-132.600006
99.300003,1.200000,-129.600006
99.599998,-0.900000,-128.699997
100.500000,-1.500000,-127.800003
101.699997,-4.200000,-127.199997
101.699997,-4.200000,-127.199997
101.699997,-4.200000,-127.199997
104.099998,-10.200000,-123.900002
104.550003,-12.450000,-121.349998
105.750000,-12.150000,-120.449997
105.750000,-12.150000,-120.449997
105.750000,-12.150000,-120.449997
106.500000,-16.500000,-117.900002
107.550003,-18.150000,-116.250000
107.550003,-17.850000,-115.949997
108.000000,-18.900000,-114.599998
108.000000,-18.900000,-114.599998
108.000000,-18.900000,-114.599998
108.000000,-18.900000,-114.599998
108.900002,-21.000000,-111.000000
108.599998,-21.600000,-108.599998
109.650002,-22.350000,-108.150002
109.650002,-22.350000,-108.150002
109.650002,-22.350000,-108.150002
110.099998,-24.000000,-105.000000
110.400002,-25.500000,-104.849998
110.849998,-25.650000,-102.750000
110.849998,-25.650000,-102.750000
110.849998,-25.650000,-102.750000
110.699997,-27.000000,-99.300003
111.000000,-25.500000,-98.400002
111.900002,-26.700001,-96.599998
113.099998,-28.200001,-95.400002
113.099998,-28.200001,-95.400002
111.900002,-27.900000,-92.099998
113.400002,-28.500000,-89.699997
113.250000,-27.750000,-88.650002
113.250000,-27.750000,-88.650002
113.250000,-27.750000,-88.650002
111.449997,-31.650000,-84.449997
111.449997,-31.049999,-83.550003
112.199997,-31.200001,-82.199997
111.750000,-31.650000,-81.750000
111.750000,-31.650000,-81.750000
111.750000,-31.650000,-81.750000
109.349998,-33.450001,-78.150002
111.150002,-34.950001,-77.550003
111.150002,-34.950001,-77.550003
111.150002,-34.950001,-77.550003
111.150002,-34.950001,-77.550003
108.599998,-36.000000,-73.800003
108.599998,-36.599998,-72.599998
108.599998,-35.700001,-71.400002
108.300003,-36.000000,-71.099998
108.300003,-36.000000,-71.099998
108.300003,-36.000000,-71.099998
106.650002,-38.250000,-70.650002
107.250000,-39.150002,-71.550003
107.250000,-39.150002,-71.550003
107.250000,-39.150002,-71.550003
107.250000,-39.150002,-71.550003
106.500000,-39.299999,-67.199997
106.050003,-38.849998,-67.650002
105.000000,-39.900002,-65.699997
104.849998,-40.950001,-66.449997
104.849998,-40.950001,-66.449997
104.849998,-40.950001,-66.449997
104.849998,-40.950001,-66.449997
104.849998,-40.950001,-66.449997
102.449997,-39.750000,-61.650002
101.400002,-39.299999,-59.099998
103.050003,-38.849998,-58.049999
100.500000,-39.000000,-59.099998
100.500000,-39.000000,-59.099998
100.500000,-39.000000,-59.099998
100.500000,-39.000000,-59.099998
100.500000,-39.000000,-59.099998
97.800003,-39.299999,-54.299999
97.349998,-39.450001,-52.950001
96.449997,-40.049999,-53.549999
94.949997,-39.750000,-52.950001
94.949997,-39.750000,-52.950001
94.949997,-39.750000,-52.950001
93.150002,-40.650002,-50.849998
93.900002,-39.599998,-50.099998
93.000000,-41.099998,-48.299999
93.000000,-41.099998,-48.299999
91.050003,-37.950001,-46.650002
89.699997,-38.700001,-45.900002
87.900002,-39.599998,-46.799999
89.099998,-37.799999,-47.099998
85.800003,-40.500000,-45.299999
85.800003,-40.500000,-45.299999
85.800003,-40.500000,-45.299999
82.500000,-39.599998,-43.200001
80.550003,-40.349998,-43.650002
80.250000,-39.150002,-43.950001
80.699997,-38.099998,-42.299999
80.699997,-38.099998,-42.299999
80.699997,-38.099998,-42.299999
80.699997,-38.099998,-42.299999
76.650002,-38.549999,-42.450001
76.800003,-38.700001,-42.299999
74.400002,-38.700001,-42.900002
74.400002,-38.700001,-42.900002
74.400002,-38.700001,-42.900002
73.949997,-37.049999,-41.849998
72.150002,-37.650002,-42.150002
72.599998,-37.200001,-40.799999
72.900002,-36.900002,-40.500000
72.900002,-36.900002,-40.500000
72.900002,-36.900002,-40.500000
70.199997,-35.700001,-39.900002
69.599998,-34.799999,-40.500000
69.750000,-34.950001,-39.450001
69.750000,-34.950001,-39.450001
69.750000,-34.950001,-39.450001
69.750000,-34.950001,-39.450001
67.349998,-35.849998,-40.650002
67.500000,-35.099998,-40.799999
67.500000,-35.099998,-40.799999
67.500000,-35.099998,-40.799999
64.050003,-34.650002,-42.450001
63.000000,-35.700001,-42.299999
63.000000,-35.700001,-42.299999
63.000000,-35.700001,-42.299999
62.549999,-34.650002,-43.950001
62.849998,-34.950001,-44.549999
61.200001,-36.000000,-45.299999
61.200001,-36.000000,-45.299999
61.200001,-36.000000,-45.299999
60.900002,-36.599998,-47.099998
58.650002,-35.849998,-46.950001
60.000000,-35.400002,-47.400002
60.000000,-35.400002,-47.400002
56.250000,-34.650002,-47.849998
57.000000,-35.400002,-49.200001
54.750000,-34.349998,-49.049999
54.750000,-34.349998,-49.049999
54.150002,-35.549999,-50.849998
54.599998,-33.599998,-52.200001
53.250000,-34.349998,-51.750000
53.250000,-34.349998,-51.750000
53.250000,-34.349998,-51.750000
53.250000,-35.250000,-52.950001
53.700001,-34.200001,-51.900002
53.700001,-34.200001,-51.900002
53.700001,-34.200001,-51.900002
52.500000,-32.700001,-51.900002
51.900002,-33.900002,-51.599998
51.900002,-33.900002,-51.599998
51.900002,-33.900002,-51.599998
52.500000,-33.299999,-52.500000
51.750000,-33.150002,-51.150002
51.750000,-33.150002,-51.150002
51.750000,-33.150002,-51.150002
54.000000,-33.000000,-50.700001
51.599998,-32.700001,-51.900002
51.599998,-32.700001,-51.900002
52.500000,-32.099998,-50.700001
52.349998,-33.150002,-51.450001
52.349998,-33.150002,-51.450001
51.450001,-32.849998,-50.549999
52.799999,-32.700001,-50.400002
52.799999,-32.700001,-50.400002
52.799999,-32.700001,-50.400002
52.799999,-33.000000,-51.299999
52.799999,-33.000000,-51.299999
52.799999,-33.000000,-51.299999
52.349998,-34.049999,-51.750000
52.799999,-34.200001,-52.200001
52.799999,-34.200001,-52.200001
53.099998,-33.299999,-51.599998
53.099998,-33.000000,-51.599998
53.099998,-33.000000,-51.599998
53.099998,-33.000000,-51.599998
54.299999,-33.299999,-52.799999
52.799999,-33.599998,-52.500000
52.799999,-33.599998,-52.500000
53.250000,-33.450001,-53.250000
54.450001,-33.750000,-51.450001
54.450001,-33.750000,-51.450001
54.450001,-33.750000,-51.450001
54.599998,-34.200001,-52.200001
54.000000,-33.599998,-52.500000
54.000000,-33.599998,-52.500000
53.849998,-33.750000,-51.750000
54.450001,-33.450001,-52.049999
54.450001,-33.450001,-52.049999
53.549999,-34.950001,-52.950001
54.299999,-34.200001,-52.500000
54.299999,-34.200001,-52.500000
54.299999,-34.200001,-52.500000
54.450001,-34.950001,-52.650002
54.450001,-34.950001,-52.650002
54.450001,-34.950001,-52.650002
55.650002,-34.650002,-53.549999
55.650002,-34.650002,-53.549999
55.650002,-34.650002,-53.549999
55.650002,-35.250000,-53.250000
54.599998,-36.000000,-53.400002
54.599998,-36.000000,-53.400002
54.599998,-36.000000,-53.400002
54.750000,-35.549999,-52.950001
54.599998,-35.700001,-52.799999
54.599998,-35.700001,-52.799999
55.349998,-35.549999,-52.349998
55.349998,-35.849998,-52.950001
54.750000,-34.650002,-53.250000
54.750000,-34.650002,-53.250000
55.799999,-35.099998,-51.599998
55.500000,-34.799999,-53.700001
55.500000,-34.799999,-53.700001
55.799999,-34.500000,-50.700001
55.049999,-35.549999,-52.650002
55.049999,-35.549999,-52.650002
