x,y,z
1.301664,-14.413559,28.948206
0.554623,-14.149800,29.071629
0.554623,-14.149800,29.071629
0.554623,-14.149800,29.071629
0.554623,-14.149800,29.071629
0.841081,-15.917796,28.347639
-0.283758,-15.790834,28.527374
-0.283758,-15.790834,28.527374
0.188100,-16.332928,28.227932
0.188100,-16.332928,28.227932
0.188100,-16.332928,28.227932
0.188100,-16.332928,28.227932
0.188100,-16.332928,28.227932
0.188100,-16.332928,28.227932
0.188100,-16.332928,28.227932
1.656524,-18.472523,27.948650
1.279604,-18.074972,27.937037
1.241227,-18.089994,27.543385
0.824175,-18.776173,27.273958
0.752263,-18.622620,27.821199
0.752263,-18.622620,27.821199
1.191664,-20.245438,27.342680
1.191664,-20.245438,27.342680
1.191664,-20.245438,27.342680
1.191664,-20.245438,27.342680
1.191664,-20.245438,27.342680
1.191664,-20.245438,27.342680
1.191664,-20.245438,27.342680
1.360157,-21.877911,26.693548
1.191863,-22.029095,26.290619
1.191863,-22.029095,26.290619
2.091847,-22.147682,26.412661
2.753382,-21.195189,26.543179
2.753382,-21.195189,26.543179
2.203014,-21.751854,26.191151
2.203014,-21.751854,26.191151
2.203014,-21.751854,26.191151
2.203014,-21.751854,26.191151
2.203014,-21.751854,26.191151
2.203014,-21.751854,26.191151
2.203014,-21.751854,26.191151
3.699618,-23.079403,26.085545
3.063743,-22.419819,25.987461
3.063743,-22.419819,25.987461
4.199656,-22.809450,25.959782
2.961130,-22.278282,26.219782
2.961130,-22.278282,26.219782
4.320142,-23.744999,26.026169
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
4.839808,-23.200354,26.063274
6.213404,-22.792326,25.750036
7.469803,-24.117508,25.788744
7.469803,-24.117508,25.788744
7.089484,-23.454277,25.703808
7.797071,-22.483755,26.306709
7.797071,-22.483755,26.306709
7.891131,-23.162647,26.063576
7.891131,-23.162647,26.063576
7.891131,-23.162647,26.063576
7.891131,-23.162647,26.063576
7.891131,-23.162647,26.063576
7.891131,-23.162647,26.063576
7.891131,-23.162647,26.063576
8.430425,-22.343317,26.263550
7.255257,-22.503061,25.965494
7.255257,-22.503061,25.965494
7.541515,-22.487398,26.293562
6.870662,-22.108515,25.875149
6.870662,-22.108515,25.875149
7.141569,-22.098864,26.045757
6.969565,-22.603802,26.966568
6.969565,-22.603802,26.966568
6.969565,-22.603802,26.966568
6.969565,-22.603802,26.966568
6.969565,-22.603802,26.966568
6.969565,-22.603802,26.966568
6.969565,-22.603802,26.966568
5.804506,-19.373829,27.595545
5.804506,-19.373829,27.595545
4.755856,-19.131737,27.233437
5.181461,-17.908203,27.513676
6.446412,-18.696028,27.563194
6.492465,-18.677998,28.035580
6.492465,-18.677998,28.035580
6.492465,-18.677998,28.035580
6.492465,-18.677998,28.035580
7.389927,-17.996555,28.016376
7.648005,-18.792936,28.170765
7.648005,-18.792936,28.170765
9.900204,-19.846886,27.952547
9.900204,-19.846886,27.952547
9.900204,-19.846886,27.952547
9.900204,-19.846886,27.952547
9.900204,-19.846886,27.952547
10.273724,-19.978771,27.890833
10.273724,-19.978771,27.890833
11.059255,-17.824415,27.816059
11.688333,-17.952654,27.767490
11.688333,-17.952654,27.767490
11.688333,-17.952654,27.767490
11.688333,-17.952654,27.767490
11.688333,-17.952654,27.767490
11.688333,-17.952654,27.767490
11.688333,-17.952654,27.767490
11.521593,-15.251472,28.280783
11.521593,-15.251472,28.280783
10.813807,-14.438334,28.729942
10.582155,-13.898608,28.885065
10.582155,-13.898608,28.885065
10.582155,-13.898608,28.885065
10.582155,-13.898608,28.885065
10.582155,-13.898608,28.885065
10.582155,-13.898608,28.885065
8.258244,-14.474764,28.598473
8.258244,-14.474764,28.598473
8.430815,-14.054897,29.006807
8.063524,-14.369289,27.886021
8.063524,-14.369289,27.886021
8.063524,-14.369289,27.886021
8.063524,-14.369289,27.886021
8.063524,-14.369289,27.886021
8.063524,-14.369289,27.886021
9.489973,-14.474579,28.191822
8.943882,-14.762563,27.845200
8.943882,-14.762563,27.845200
8.550734,-14.905375,27.744045
8.397791,-15.050547,27.498575
8.397791,-15.050547,27.498575
8.397791,-15.050547,27.498575
8.397791,-15.050547,27.498575
9.848143,-14.612469,27.972645
9.848143,-14.612469,27.972645
9.173779,-16.370996,27.825914
9.173779,-16.370996,27.825914
9.173779,-16.370996,27.825914
9.173779,-16.370996,27.825914
9.782463,-14.905190,27.337397
10.164536,-14.499710,27.286493
10.164536,-14.499710,27.286493
10.164536,-14.499710,27.286493
10.164536,-14.499710,27.286493
10.164536,-14.499710,27.286493
11.689322,-15.015208,27.354565
13.067194,-14.338499,27.046734
13.067194,-14.338499,27.046734
12.641588,-15.562037,26.766499
12.641588,-15.562037,26.766499
12.641588,-15.562037,26.766499
12.641588,-15.562037,26.766499
16.096935,-13.860533,28.072071
15.637341,-12.427327,27.058582
15.637341,-12.427327,27.058582
15.637341,-12.427327,27.058582
15.637341,-12.427327,27.058582
15.637341,-12.427327,27.058582
16.737309,-9.445264,27.485552
17.012493,-9.166931,27.661562
17.012493,-9.166931,27.661562
16.756170,-7.301839,27.371332
16.756170,-7.301839,27.371332
16.756170,-7.301839,27.371332
16.756170,-7.301839,27.371332
18.360455,-3.781141,27.677946
18.803364,-3.266547,26.927744
18.803364,-3.266547,26.927744
18.445194,-3.128657,27.146917
18.445194,-3.128657,27.146917
18.445194,-3.128657,27.146917
18.445194,-3.128657,27.146917
19.084579,-1.650829,26.973324
17.254677,-3.294415,26.691397
17.254677,-3.294415,26.691397
18.817949,-1.391803,26.808117
18.817949,-1.391803,26.808117
18.817949,-1.391803,26.808117
18.817949,-1.391803,26.808117
18.680357,-1.530969,26.720112
18.680357,-1.530969,26.720112
18.524893,-0.876117,26.333395
17.952375,-0.907443,25.677258
17.952375,-0.907443,25.677258
17.952375,-0.907443,25.677258
17.952375,-0.907443,25.677258
20.266968,1.000088,25.675957
20.266968,1.000088,25.675957
21.324371,-0.488299,24.996813
21.324371,-0.488299,24.996813
21.324371,-0.488299,24.996813
21.324371,-0.488299,24.996813
21.459442,0.450895,24.943573
21.459442,0.450895,24.943573
21.166384,0.966581,24.468853
21.148510,1.760598,24.170145
21.148510,1.760598,24.170145
21.148510,1.760598,24.170145
21.148510,1.760598,24.170145
21.564999,2.531852,23.110424
21.564999,2.531852,23.110424
23.318914,2.276654,22.882128
23.244480,3.230235,23.288126
23.244480,3.230235,23.288126
23.244480,3.230235,23.288126
23.244480,3.230235,23.288126
23.244480,3.230235,23.288126
23.244480,3.230235,23.288126
22.410175,3.641538,23.801334
21.254639,3.756479,23.666145
21.254639,3.756479,23.666145
21.803247,3.244437,24.154013
21.803247,3.244437,24.154013
21.803247,3.244437,24.154013
21.803247,3.244437,24.154013
21.803247,3.244437,24.154013
20.908802,3.231686,24.107998
20.749756,3.302922,22.457355
21.466463,4.725722,24.400215
19.887072,4.685835,23.848946
19.887072,4.685835,23.848946
19.887072,4.685835,23.848946
19.887072,4.685835,23.848946
19.887072,4.685835,23.848946
19.887072,4.685835,23.848946
20.731682,5.880597,23.210709
20.731682,5.880597,23.210709
22.343533,7.001212,23.941057
21.762459,6.432528,23.274109
21.762459,6.432528,23.274109
21.762459,6.432528,23.274109
21.762459,6.432528,23.274109
22.467726,6.419417,22.683704
22.467726,6.419417,22.683704
22.493385,8.031492,22.716135
22.165916,8.181402,23.250231
22.165916,8.181402,23.250231
22.165916,8.181402,23.250231
22.165916,8.181402,23.250231
22.165916,8.181402,23.250231
22.165916,8.181402,23.250231
23.559143,8.864121,23.099865
22.003656,9.367603,22.716867
22.003656,9.367603,22.716867
22.571896,9.130249,23.367603
22.571896,9.130249,23.367603
22.571896,9.130249,23.367603
22.571896,9.130249,23.367603
22.571896,9.130249,23.367603
22.571896,9.130249,23.367603
22.571896,9.130249,23.367603
19.752789,8.467741,24.541321
18.645823,7.800685,25.019760
18.645823,7.800685,25.019760
17.920931,7.539106,25.447300
17.920931,7.539106,25.447300
17.920931,7.539106,25.447300
17.920931,7.539106,25.447300
17.920931,7.539106,25.447300
17.920931,7.539106,25.447300
17.920931,7.539106,25.447300
18.238657,5.698054,26.367378
18.738695,5.968010,26.241615
18.738695,5.968010,26.241615
19.158268,5.854160,26.652288
18.713602,4.270858,27.538330
18.713602,4.270858,27.538330
18.713602,4.270858,27.538330
18.713602,4.270858,27.538330
18.713602,4.270858,27.538330
18.713602,4.270858,27.538330
17.478563,0.349601,27.164598
17.478563,0.349601,27.164598
16.936749,0.330295,26.823381
17.417160,0.325561,26.534752
18.397610,0.590782,26.120361
18.397610,0.590782,26.120361
18.397610,0.590782,26.120361
18.397610,0.590782,26.120361
18.397610,0.590782,26.120361
18.397610,0.590782,26.120361
18.397610,0.590782,26.120361
18.397610,0.590782,26.120361
18.502966,4.455398,25.339273
17.921698,5.670372,25.724382
18.305033,5.675836,25.744102
18.303772,6.075850,25.673481
17.930250,6.207731,25.735193
17.930250,6.207731,25.735193
17.930250,6.207731,25.735193
17.930250,6.207731,25.735193
17.930250,6.207731,25.735193
17.930250,6.207731,25.735193
16.864294,7.158760,26.403526
15.902908,7.253304,25.651638
15.902908,7.253304,25.651638
15.854899,7.950225,26.367153
15.450676,8.070085,26.113945
14.998446,8.886867,26.576252
14.998446,8.886867,26.576252
14.998446,8.886867,26.576252
14.998446,8.886867,26.576252
14.998446,8.886867,26.576252
14.998446,8.886867,26.576252
11.997453,9.135870,27.053740
11.997453,9.135870,27.053740
11.658910,9.548450,27.435780
10.793139,11.816467,27.356977
10.793139,11.816467,27.356977
10.422138,11.148320,27.559938
10.422138,11.148320,27.559938
10.422138,11.148320,27.559938
10.422138,11.148320,27.559938
10.422138,11.148320,27.559938
9.353094,12.984453,26.757881
9.353094,12.984453,26.757881
8.125642,13.252947,27.169935
9.171771,13.810887,27.390795
9.171771,13.810887,27.390795
6.421489,13.879930,26.546877
6.515350,14.984698,27.355804
6.515350,14.984698,27.355804
6.515350,14.984698,27.355804
6.515350,14.984698,27.355804
6.515350,14.984698,27.355804
6.515350,14.984698,27.355804
6.515350,14.984698,27.355804
5.233293,14.697803,27.284662
5.233293,14.697803,27.284662
4.284734,15.598385,26.548992
3.981170,16.291664,27.251360
3.981170,16.291664,27.251360
2.903573,17.590439,26.438492
2.820587,18.006662,26.833679
2.820587,18.006662,26.833679
2.820587,18.006662,26.833679
2.820587,18.006662,26.833679
2.820587,18.006662,26.833679
2.820587,18.006662,26.833679
2.820587,18.006662,26.833679
0.085089,18.166792,24.818077
0.085089,18.166792,24.818077
-0.636293,20.042625,24.973932
-2.151758,19.226751,25.193758
-1.913308,18.155678,25.185284
-1.974712,18.131639,24.555437
-1.974712,18.131639,24.555437
-1.974712,18.131639,24.555437
-1.974712,18.131639,24.555437
-1.974712,18.131639,24.555437
-4.968143,15.980556,25.456659
-4.968143,15.980556,25.456659
-5.021982,13.556435,25.250553
-4.877592,13.164252,25.485209
-4.877592,13.164252,25.485209
-5.056393,13.190660,26.259369
-5.056393,13.190660,26.259369
-5.056393,13.190660,26.259369
-5.056393,13.190660,26.259369
-5.056393,13.190660,26.259369
-7.731475,10.437387,25.286537
-7.731475,10.437387,25.286537
-5.414364,11.544891,25.426483
-6.768135,9.627891,24.850525
-6.768135,9.627891,24.850525
-6.768135,9.627891,24.850525
-6.768135,9.627891,24.850525
-6.768135,9.627891,24.850525
-6.768135,9.627891,24.850525
-6.768135,9.627891,24.850525
-3.604310,8.107611,26.235550
-3.604310,8.107611,26.235550
-4.163996,8.882323,25.595627
-5.845233,7.115234,25.553766
-5.845233,7.115234,25.553766
-5.523998,7.411596,26.202164
-5.523998,7.411596,26.202164
-5.523998,7.411596,26.202164
-5.523998,7.411596,26.202164
-5.523998,7.411596,26.202164
-6.624732,6.298268,25.498110
-6.624732,6.298268,25.498110
-7.530748,5.079465,25.506500
-6.484619,5.637406,25.727362
-6.484619,5.637406,25.727362
-7.151196,6.284972,25.314354
-7.151196,6.284972,25.314354
-7.151196,6.284972,25.314354
-7.151196,6.284972,25.314354
-7.151196,6.284972,25.314354
-6.949679,5.648150,26.173452
-6.949679,5.648150,26.173452
-7.338552,5.774020,26.077703
-7.980457,5.096220,26.110054
-7.980457,5.096220,26.110054
-7.980457,5.096220,26.110054
-7.980457,5.096220,26.110054
-7.980457,5.096220,26.110054
-9.705226,2.511073,25.737053
-8.602535,2.909450,25.253208
-8.602535,2.909450,25.253208
-9.617964,2.363530,25.347271
-9.617964,2.363530,25.347271
-9.617964,2.363530,25.347271
-9.617964,2.363530,25.347271
-9.617964,2.363530,25.347271
-9.158368,0.930323,26.360764
-9.158368,0.930323,26.360764
-10.433629,0.112080,26.436270
-8.812263,-1.882339,26.402458
-8.812263,-1.882339,26.402458
-8.812263,-1.882339,26.402458
-8.812263,-1.882339,26.402458
-8.812263,-1.882339,26.402458
-8.812263,-1.882339,26.402458
-8.061934,-4.814861,26.697363
-7.205481,-5.751504,26.488264
-7.205481,-5.751504,26.488264
-7.073920,-6.949723,26.706709
-6.687570,-6.275566,26.661213
-6.687570,-6.275566,26.661213
-6.687570,-6.275566,26.661213
-6.687570,-6.275566,26.661213
-6.687570,-6.275566,26.661213
-6.687570,-6.275566,26.661213
-6.008163,-6.117094,27.090435
-5.169583,-6.259718,26.582630
-5.169583,-6.259718,26.582630
-4.810848,-6.482685,27.692608
-5.217391,-7.346456,26.246088
-5.217391,-7.346456,26.246088
-5.217391,-7.346456,26.246088
-5.217391,-7.346456,26.246088
-5.217391,-7.346456,26.246088
-5.217391,-7.346456,26.246088
-5.217391,-7.346456,26.246088
-3.093665,-8.087290,27.279819
-3.093665,-8.087290,27.279819
-3.496132,-6.898722,26.890768
-3.107261,-7.024593,26.986517
-3.107261,-7.024593,26.986517
-3.101229,-5.687206,26.856083
-3.101229,-5.687206,26.856083
-3.101229,-5.687206,26.856083
-3.101229,-5.687206,26.856083
-3.101229,-5.687206,26.856083
-3.101229,-5.687206,26.856083
-5.066204,-8.269985,26.627396
-4.061851,-7.461396,26.381277
-4.465307,-9.210272,26.405155
-4.465307,-9.210272,26.405155
-4.548293,-8.794049,26.800343
-4.548293,-8.794049,26.800343
-4.548293,-8.794049,26.800343
-4.548293,-8.794049,26.800343
-4.548293,-8.794049,26.800343
-4.548293,-8.794049,26.800343
-4.928613,-8.130819,26.715405
