x,y,z
-5.550000,-18.750000,40.049999
-5.550000,-18.750000,40.049999
-5.550000,-18.750000,40.049999
-5.550000,-18.750000,40.049999
-5.550000,-18.750000,40.049999
-6.450000,-18.750000,40.049999
-6.600000,-18.600000,39.299999
-6.600000,-18.600000,39.299999
-6.600000,-18.600000,39.299999
-4.950000,-18.750000,40.650002
-6.600000,-18.299999,41.099998
-6.600000,-18.299999,41.099998
-5.850000,-16.650000,40.349998
-5.850000,-16.650000,40.349998
-5.850000,-16.650000,40.349998
-5.850000,-16.650000,40.349998
-6.300000,-19.200001,39.299999
-6.000000,-18.900000,40.200001
-6.000000,-18.900000,40.200001
-6.000000,-18.900000,40.200001
-6.000000,-18.900000,40.200001
-6.000000,-18.900000,40.200001
-5.700000,-17.400000,40.200001
-6.750000,-17.250000,41.549999
-6.750000,-17.250000,41.549999
-4.650000,-17.250000,41.250000
-5.400000,-18.000000,39.900002
-5.550000,-17.549999,41.250000
-5.550000,-17.549999,41.250000
-5.550000,-17.549999,41.250000
-5.550000,-17.549999,41.250000
-5.550000,-17.549999,41.250000
-5.550000,-17.549999,41.250000
-5.700000,-15.900000,39.599998
-5.700000,-15.900000,39.599998
-5.550000,-15.450000,40.349998
-6.300000,-16.500000,40.799999
-6.300000,-16.500000,40.799999
-7.050000,-14.850000,40.650002
-7.050000,-14.850000,40.650002
-7.050000,-14.850000,40.650002
-7.050000,-14.850000,40.650002
-7.050000,-14.850000,40.650002
-7.800000,-15.300000,41.400002
-7.800000,-15.300000,41.400002
-7.200000,-14.700000,40.500000
-8.400000,-14.400000,40.500000
-8.400000,-14.400000,40.500000
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-9.000000,-14.700000,40.200001
-11.700000,-12.600000,39.599998
-11.700000,-12.600000,39.599998
-11.400000,-11.100000,39.900002
-11.100000,-12.000000,41.400002
-11.100000,-12.000000,41.400002
-12.000000,-11.100000,41.400002
-12.000000,-11.100000,39.900002
-12.000000,-9.900000,40.500000
-12.000000,-9.900000,40.500000
-11.850000,-11.250000,40.950001
-11.100000,-11.400000,40.500000
-11.100000,-11.400000,40.500000
-11.400000,-9.600000,40.500000
-11.100000,-9.300000,41.099998
-11.100000,-9.300000,41.099998
-12.000000,-9.600000,40.799999
-12.150000,-9.750000,40.650002
-12.150000,-9.750000,40.650002
-12.000000,-9.300000,40.799999
-11.850000,-9.150000,41.549999
-12.450000,-9.150000,40.650002
-12.450000,-9.150000,40.650002
-12.450000,-8.550000,40.650002
-12.600000,-8.100000,41.400002
-12.600000,-8.100000,41.400002
-12.150000,-7.950000,40.950001
-13.200000,-8.100000,42.000000
-13.200000,-8.100000,42.000000
-11.100000,-9.000000,41.700001
-13.350000,-7.650000,40.049999
-13.350000,-7.650000,40.049999
-11.850000,-7.950000,41.849998
-11.850000,-6.450000,40.950001
-11.700000,-6.600000,41.700001
-11.700000,-6.600000,41.700001
-13.050000,-6.150000,42.450001
-12.600000,-4.500000,42.000000
-12.600000,-4.500000,42.000000
-12.600000,-4.500000,42.000000
-12.600000,-4.500000,42.000000
-12.600000,-4.500000,42.000000
-12.300000,-2.100000,41.700001
-12.450000,-2.850000,41.849998
-12.450000,-2.850000,41.849998
-12.450000,-2.850000,41.849998
-12.450000,-2.850000,41.849998
-11.100000,-0.300000,43.799999
-11.100000,-0.300000,43.799999
-11.250000,-0.150000,43.349998
-12.150000,1.650000,43.049999
-12.150000,1.650000,43.049999
-12.150000,1.650000,43.049999
-12.150000,1.650000,43.049999
-12.150000,1.650000,43.049999
-10.500000,5.100000,43.500000
-11.850000,6.150000,43.950001
-11.550000,6.150000,44.849998
-11.550000,6.150000,44.849998
-11.550000,5.250000,46.349998
-10.350000,7.050000,44.849998
-10.350000,7.050000,44.849998
-10.500000,6.300000,46.500000
-9.600000,7.200000,46.500000
-9.600000,7.200000,46.500000
-9.300000,8.400000,47.099998
-7.500000,7.800000,46.500000
-7.500000,7.800000,46.500000
-9.150000,8.250000,46.650002
-9.600000,8.400000,47.700001
-8.550000,7.650000,47.250000
-8.550000,7.650000,47.250000
-9.300000,9.000000,48.299999
-8.250000,6.750000,47.549999
-8.250000,6.750000,47.549999
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-9.000000,7.200000,48.900002
-19.500000,16.200001,42.900002
-19.799999,15.900000,43.200001
-19.799999,15.900000,43.200001
-21.900000,16.500000,43.500000
-21.600000,15.300000,42.299999
-21.600000,15.300000,42.299999
-23.250000,15.750000,41.549999
-23.700001,13.800000,42.900002
-24.299999,12.900000,42.599998
-24.299999,12.900000,42.599998
-26.100000,13.200000,42.599998
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-28.049999,11.850000,40.950001
-37.349998,1.050000,37.349998
-37.349998,1.050000,37.349998
-37.799999,-0.600000,36.599998
-36.900002,-1.500000,36.900002
-36.900002,-1.500000,36.900002
-38.549999,-1.050000,35.849998
-39.450001,-5.550000,34.950001
-38.250000,-5.550000,34.950001
-38.250000,-5.550000,35.250000
-38.849998,-8.250000,34.049999
-39.150002,-9.150000,33.750000
-39.150002,-9.150000,33.750000
-39.750000,-11.850000,31.950001
-39.599998,-13.800000,30.900000
-39.599998,-13.800000,30.900000
-39.900002,-14.700000,30.299999
-40.500000,-16.200001,28.799999
-40.500000,-16.200001,28.799999
-38.700001,-16.799999,28.200001
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-39.599998,-18.900000,28.799999
-31.049999,-34.049999,16.049999
-30.600000,-35.099998,14.100000
-30.600000,-35.099998,14.100000
-30.000000,-36.299999,13.800000
-27.900000,-38.099998,12.900000
-27.900000,-38.099998,12.900000
-26.700001,-37.500000,12.000000
-26.250000,-39.450001,10.050000
-26.250000,-39.450001,10.050000
-25.049999,-39.750000,9.750000
-25.200001,-39.900002,9.000000
-24.150000,-40.650002,8.550000
-24.150000,-40.650002,8.550000
-21.299999,-42.000000,7.200000
-22.200001,-41.700001,6.300000
-22.200001,-41.700001,6.300000
-19.650000,-41.250000,5.850000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-19.200001,-42.299999,6.000000
-12.000000,-44.099998,0.300000
-12.000000,-44.099998,0.300000
-9.900000,-43.799999,1.200000
-10.800000,-44.400002,-0.600000
-10.800000,-44.400002,-0.600000
-10.050000,-44.549999,-0.150000
-9.600000,-43.500000,-0.600000
-9.600000,-43.500000,-0.600000
-7.050000,-45.750000,-1.950000
-7.200000,-43.799999,-1.200000
-4.800000,-45.000000,-3.900000
-4.800000,-45.000000,-3.900000
-3.000000,-44.400002,-3.000000
-3.000000,-44.400002,-5.100000
-3.000000,-44.400002,-5.100000
-0.750000,-43.349998,-4.350000
-0.750000,-43.950001,-4.050000
-0.750000,-43.950001,-4.050000
1.200000,-43.799999,-4.500000
1.500000,-45.000000,-6.300000
1.500000,-45.000000,-6.300000
3.000000,-44.099998,-5.400000
3.600000,-43.799999,-4.800000
5.100000,-44.400002,-6.000000
5.100000,-44.400002,-6.000000
5.100000,-43.200001,-5.400000
5.550000,-42.750000,-6.150000
5.550000,-42.750000,-6.150000
7.650000,-42.450001,-5.850000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
7.650000,-43.349998,-6.150000
18.750000,-43.349998,-6.150000
18.750000,-37.950001,-3.450000
19.650000,-37.650002,-3.150000
19.200001,-38.400002,-2.700000
19.200001,-38.400002,-2.700000
20.700001,-36.900002,-1.200000
20.549999,-37.349998,-1.350000
20.549999,-37.349998,-1.350000
22.200001,-36.299999,-1.500000
20.549999,-37.049999,-0.750000
20.549999,-37.049999,-0.750000
21.750000,-35.549999,-0.750000
22.350000,-34.349998,-1.050000
22.350000,-34.349998,-1.050000
22.799999,-35.099998,-0.600000
22.200001,-34.799999,-3.300000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
24.150000,-33.150002,-1.950000
27.450001,-31.049999,-5.550000
27.450001,-31.049999,-5.550000
28.049999,-30.450001,-5.550000
28.650000,-28.950001,-5.850000
28.650000,-28.950001,-5.850000
28.650000,-29.250000,-5.850000
30.299999,-27.299999,-6.600000
30.299999,-27.299999,-6.600000
30.150000,-27.450001,-6.150000
30.900000,-26.700001,-5.400000
30.900000,-26.700001,-5.400000
30.900000,-25.500000,-7.200000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
31.350000,-25.950001,-6.150000
33.299999,-21.900000,-12.300000
33.299999,-21.900000,-12.300000
33.299999,-20.700001,-12.300000
34.049999,-21.750000,-11.850000
34.049999,-21.750000,-11.850000
33.150002,-22.350000,-13.950000
33.599998,-21.299999,-12.900000
33.000000,-21.600000,-13.500000
33.000000,-21.600000,-13.500000
33.150002,-22.350000,-13.950000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
33.150002,-23.250000,-13.650000
22.950001,-34.349998,-13.650000
20.400000,-36.299999,-13.200000
20.400000,-36.299999,-13.200000
18.150000,-37.950001,-13.050000
14.250000,-38.849998,-12.750000
14.250000,-38.849998,-12.750000
11.400000,-39.599998,-11.700000
8.400000,-41.099998,-12.000000
8.400000,-41.099998,-12.000000
4.050000,-41.849998,-13.350000
0.450000,-43.349998,-10.350000
-2.100000,-42.299999,-10.800000
-2.100000,-42.299999,-10.800000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-4.950000,-43.349998,-7.950000
-27.900000,-36.299999,3.000000
-30.900000,-34.500000,4.200000
-33.599998,-31.500000,5.100000
-33.599998,-31.500000,5.100000
-35.250000,-31.049999,7.650000
-38.700001,-28.500000,10.500000
-38.700001,-28.500000,10.500000
-40.349998,-24.150000,10.050000
-42.450001,-20.850000,11.850000
-42.450001,-20.850000,11.850000
-43.799999,-18.299999,14.100000
-45.450001,-14.850000,15.150000
-45.450001,-14.850000,15.150000
-47.250000,-11.550000,16.049999
-47.549999,-8.250000,17.850000
-47.700001,-6.600000,20.100000
-47.700001,-6.600000,20.100000
-46.349998,-2.550000,20.850000
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-46.200001,2.100000,22.799999
-4.050000,12.750000,37.049999
-2.550000,12.750000,37.650002
-2.550000,12.750000,37.650002
-1.950000,11.850000,37.049999
-2.100000,10.500000,36.299999
-2.100000,10.500000,36.299999
1.350000,10.050000,34.950001
0.900000,9.600000,36.900002
0.900000,9.600000,36.900002
0.750000,8.850000,35.250000
1.650000,8.850000,35.250000
1.650000,8.850000,35.250000
2.100000,8.400000,37.200001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
1.650000,7.350000,34.950001
4.650000,4.350000,34.049999
4.650000,4.350000,34.049999
6.900000,2.700000,33.900002
5.400000,3.600000,32.099998
5.400000,2.700000,34.500000
5.400000,2.700000,34.500000
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
5.850000,1.650000,34.049999
7.800000,-6.000000,32.400002
7.800000,-6.000000,32.400002
8.250000,-4.350000,32.849998
7.050000,-6.450000,32.549999
7.050000,-6.450000,32.549999
9.600000,-6.300000,32.099998
7.950000,-8.250000,33.450001
8.700000,-7.500000,32.700001
8.700000,-7.500000,32.700001
7.200000,-7.800000,33.299999
6.600000,-9.000000,31.799999
6.600000,-9.000000,31.799999
6.900000,-10.800000,33.000000
5.700000,-11.700000,32.400002
5.700000,-11.700000,32.400002
6.300000,-11.700000,33.299999
6.300000,-12.600000,32.099998
6.300000,-12.600000,32.099998
4.350000,-13.650000,32.549999
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
7.050000,-14.550000,31.950001
0.900000,-19.500000,30.299999
0.900000,-19.500000,30.299999
0.600000,-19.799999,29.700001
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-0.300000,-21.000000,29.400000
-16.650000,-27.150000,19.350000
-16.650000,-27.150000,19.350000
-18.150000,-27.450001,20.549999
-19.049999,-26.850000,19.350000
-19.049999,-26.850000,19.350000
-20.549999,-25.950001,20.250000
-20.549999,-26.549999,17.850000
-20.549999,-26.549999,17.850000
-20.549999,-26.549999,17.850000
-20.549999,-26.549999,17.850000
-20.549999,-26.549999,17.850000
-22.950001,-24.750000,16.950001
-26.100000,-25.200001,17.400000
-26.700001,-22.799999,17.100000
-26.700001,-22.799999,17.100000
-27.750000,-25.049999,16.650000
-29.549999,-22.950001,14.550000
-29.549999,-22.950001,14.550000
-31.200001,-22.500000,12.900000
-31.799999,-23.100000,10.800000
-31.799999,-23.100000,10.800000
-31.799999,-23.100000,10.800000
-31.799999,-23.100000,10.800000
-31.799999,-23.100000,10.800000
-31.799999,-23.100000,10.800000
-31.799999,-23.100000,10.800000
-35.099998,-27.900000,3.300000
-35.099998,-27.900000,3.300000
-33.750000,-28.049999,0.750000
-34.650002,-27.750000,-0.150000
-34.650002,-27.750000,-0.150000
-34.500000,-28.200001,-2.700000
-34.349998,-29.850000,-2.850000
-34.349998,-29.850000,-2.850000
-35.400002,-29.100000,-2.400000
-36.000000,-29.700001,-4.200000
-36.000000,-29.700001,-4.200000
-34.799999,-30.299999,-3.300000
